id,files_name,start_time,end_time,network,stations_code,channels,classID,class
898,898_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,ERPI,BHN,1,usable
898,898_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,ERPI,BHE,1,usable
898,898_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,ERPI,BHZ,1,usable
899,899_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JAY,BHN,1,usable
899,899_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JAY,BHE,1,usable
899,899_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JAY,BHZ,1,usable
900,900_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KKSI,BHN,1,usable
900,900_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KKSI,BHE,1,usable
900,900_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KKSI,BHZ,1,usable
901,901_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KLI,BHN,1,usable
901,901_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KLI,BHE,1,usable
901,901_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KLI,BHZ,1,usable
902,902_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMMI,BHN,1,usable
902,902_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMMI,BHE,1,usable
902,902_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMMI,BHZ,1,usable
903,903_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMPI,BHN,1,usable
903,903_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMPI,BHE,1,usable
903,903_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMPI,BHZ,1,usable
904,904_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMSI,BHN,1,usable
904,904_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMSI,BHE,1,usable
904,904_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMSI,BHZ,1,usable
905,905_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KRJI,BHN,1,usable
905,905_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KRJI,BHE,1,usable
905,905_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KRJI,BHZ,1,usable
906,906_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LEM,BHN,1,usable
906,906_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LEM,BHE,1,usable
906,906_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LEM,BHZ,1,usable
907,907_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LWLI,BHN,1,usable
907,907_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LWLI,BHE,1,usable
907,907_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LWLI,BHZ,1,usable
908,908_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,MPSI,BHN,1,usable
908,908_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,MPSI,BHE,1,usable
908,908_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,MPSI,BHZ,1,usable
909,909_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,MSAI,BHN,1,usable
909,909_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,MSAI,BHE,1,usable
909,909_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,MSAI,BHZ,1,usable
910,910_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,NLAI,BHN,1,usable
910,910_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,NLAI,BHE,1,usable
910,910_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,NLAI,BHZ,1,usable
911,911_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,OBMI,BHN,1,usable
911,911_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,OBMI,BHE,1,usable
911,911_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,OBMI,BHZ,1,usable
912,912_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PBSI,BHN,1,usable
912,912_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PBSI,BHE,1,usable
912,912_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PBSI,BHZ,1,usable
913,913_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PKKI,BHN,1,usable
913,913_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PKKI,BHE,1,usable
913,913_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PKKI,BHZ,1,usable
914,914_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PMSI,BHN,1,usable
914,914_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PMSI,BHE,1,usable
914,914_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PMSI,BHZ,1,usable
915,915_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,RGRI,BHN,1,usable
915,915_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,RGRI,BHE,1,usable
915,915_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,RGRI,BHZ,1,usable
916,916_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,SDSI,BHN,1,usable
916,916_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,SDSI,BHE,1,usable
916,916_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,SDSI,BHZ,1,usable
917,917_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,SMKI,BHN,1,usable
917,917_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,SMKI,BHE,1,usable
917,917_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,SMKI,BHZ,1,usable
918,918_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,UWJI,BHN,1,usable
918,918_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,UWJI,BHE,1,usable
918,918_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,UWJI,BHZ,1,usable
919,919_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WOJI,BHN,1,usable
919,919_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WOJI,BHE,1,usable
919,919_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WOJI,BHZ,1,usable
920,920_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,BKJI,BHN,1,usable
920,920_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,BKJI,BHE,1,usable
920,920_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,BKJI,BHZ,1,usable
921,921_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,CSJI,BHN,1,usable
921,921_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,CSJI,BHE,1,usable
921,921_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,CSJI,BHZ,1,usable
922,922_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,GGJI,BHN,1,usable
922,922_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,GGJI,BHE,1,usable
922,922_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,GGJI,BHZ,1,usable
923,923_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JASI,BHN,1,usable
923,923_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JASI,BHE,1,usable
923,923_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JASI,BHZ,1,usable
924,924_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JBJI,BHN,1,usable
924,924_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JBJI,BHE,1,usable
924,924_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JBJI,BHZ,1,usable
925,925_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JMBI,BHN,1,usable
925,925_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JMBI,BHE,1,usable
925,925_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JMBI,BHZ,1,usable
926,926_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JPJI,BHN,1,usable
926,926_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JPJI,BHE,1,usable
926,926_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,JPJI,BHZ,1,usable
927,927_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KBBI,BHN,1,usable
927,927_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KBBI,BHE,1,usable
927,927_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KBBI,BHZ,1,usable
928,928_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KLJI,BHN,1,usable
928,928_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KLJI,BHE,1,usable
928,928_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KLJI,BHZ,1,usable
929,929_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KRSI,BHN,1,usable
929,929_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KRSI,BHE,1,usable
929,929_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KRSI,BHZ,1,usable
930,930_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LLSI,BHN,1,usable
930,930_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LLSI,BHE,1,usable
930,930_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LLSI,BHZ,1,usable
931,931_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LUJI,BHN,1,usable
931,931_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LUJI,BHE,1,usable
931,931_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LUJI,BHZ,1,usable
932,932_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PRJI,BHN,1,usable
932,932_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PRJI,BHE,1,usable
932,932_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PRJI,BHZ,1,usable
933,933_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,TOJI,BHN,1,usable
933,933_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,TOJI,BHE,1,usable
933,933_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,TOJI,BHZ,1,usable
934,934_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,TPTI,BHN,1,usable
934,934_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,TPTI,BHE,1,usable
934,934_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,TPTI,BHZ,1,usable
935,935_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WLJI,BHN,1,usable
935,935_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WLJI,BHE,1,usable
935,935_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WLJI,BHZ,1,usable
936,936_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WRJI,BHN,1,usable
936,936_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WRJI,BHE,1,usable
936,936_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WRJI,BHZ,1,usable
937,937_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,IATSM,BHN,1,usable
937,937_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,IATSM,BHE,1,usable
937,937_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,IATSM,BHZ,1,usable
938,938_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMBFM,BHN,1,usable
938,938_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMBFM,BHE,1,usable
938,938_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,KMBFM,BHZ,1,usable
939,939_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LKUCM,BHN,1,usable
939,939_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LKUCM,BHE,1,usable
939,939_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,LKUCM,BHZ,1,usable
940,940_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,NSBMM,BHN,1,usable
940,940_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,NSBMM,BHE,1,usable
940,940_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,NSBMM,BHZ,1,usable
941,941_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PAFM,BHN,1,usable
941,941_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PAFM,BHE,1,usable
941,941_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,PAFM,BHZ,1,usable
942,942_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,SWPM,BHN,1,usable
942,942_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,SWPM,BHE,1,usable
942,942_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,SWPM,BHZ,1,usable
943,943_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,UKCM,BHN,1,usable
943,943_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,UKCM,BHE,1,usable
943,943_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,UKCM,BHZ,1,usable
944,944_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WFTFM,BHN,1,usable
944,944_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WFTFM,BHE,1,usable
944,944_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WFTFM,BHZ,1,usable
945,945_N,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WUPCM,BHN,1,usable
945,945_E,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WUPCM,BHE,1,usable
945,945_Z,2021-08-01T00:00:00.000000Z,2021-08-30T00:00:00.000000Z,IA,WUPCM,BHZ,1,usable
946,946_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,ABJI,BHN,0,certified
946,946_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,ABJI,BHE,0,certified
946,946_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,ABJI,BHZ,0,certified
947,947_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,ATNI,BHN,0,certified
947,947_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,ATNI,BHE,0,certified
947,947_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,ATNI,BHZ,0,certified
948,948_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BBSI,BHN,0,certified
948,948_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BBSI,BHE,0,certified
948,948_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BBSI,BHZ,0,certified
949,949_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BKSI,BHN,0,certified
949,949_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BKSI,BHE,0,certified
949,949_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BKSI,BHZ,0,certified
950,950_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BLJI,BHN,0,certified
950,950_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BLJI,BHE,0,certified
950,950_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BLJI,BHZ,0,certified
951,951_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BLSI,BHN,0,certified
951,951_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BLSI,BHE,0,certified
951,951_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BLSI,BHZ,0,certified
952,952_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BSMI,BHN,0,certified
952,952_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BSMI,BHE,0,certified
952,952_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BSMI,BHZ,0,certified
953,953_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BSSI,BHN,0,certified
953,953_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BSSI,BHE,0,certified
953,953_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BSSI,BHZ,0,certified
954,954_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CBJI,BHN,0,certified
954,954_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CBJI,BHE,0,certified
954,954_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CBJI,BHZ,0,certified
955,955_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CGJI,BHN,0,certified
955,955_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CGJI,BHE,0,certified
955,955_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CGJI,BHZ,0,certified
956,956_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CMJI,BHN,0,certified
956,956_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CMJI,BHE,0,certified
956,956_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CMJI,BHZ,0,certified
957,957_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CNJI,BHN,0,certified
957,957_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CNJI,BHE,0,certified
957,957_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CNJI,BHZ,0,certified
958,958_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CTJI,BHN,0,certified
958,958_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CTJI,BHE,0,certified
958,958_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,CTJI,BHZ,0,certified
959,959_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DBJI,BHN,0,certified
959,959_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DBJI,BHE,0,certified
959,959_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DBJI,BHZ,0,certified
960,960_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DSRI,BHN,0,certified
960,960_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DSRI,BHE,0,certified
960,960_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DSRI,BHZ,0,certified
961,961_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,EDFI,BHN,0,certified
961,961_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,EDFI,BHE,0,certified
961,961_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,EDFI,BHZ,0,certified
962,962_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,GMJI,BHN,0,certified
962,962_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,GMJI,BHE,0,certified
962,962_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,GMJI,BHZ,0,certified
963,963_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,KASI,BHN,0,certified
963,963_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,KASI,BHE,0,certified
963,963_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,KASI,BHZ,0,certified
964,964_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,KCSI,BHN,0,certified
964,964_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,KCSI,BHE,0,certified
964,964_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,KCSI,BHZ,0,certified
965,965_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LDSI,BHN,0,certified
965,965_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LDSI,BHE,0,certified
965,965_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LDSI,BHZ,0,certified
966,966_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LEM,BHN,0,certified
966,966_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LEM,BHE,0,certified
966,966_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LEM,BHZ,0,certified
967,967_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LHSI,BHN,0,certified
967,967_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LHSI,BHE,0,certified
967,967_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LHSI,BHZ,0,certified
968,968_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LRTI,BHN,0,certified
968,968_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LRTI,BHE,0,certified
968,968_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LRTI,BHZ,0,certified
969,969_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MDSI,BHN,0,certified
969,969_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MDSI,BHE,0,certified
969,969_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MDSI,BHZ,0,certified
970,970_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MGAI,BHN,0,certified
970,970_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MGAI,BHE,0,certified
970,970_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MGAI,BHZ,0,certified
971,971_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MKS,BHN,0,certified
971,971_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MKS,BHE,0,certified
971,971_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MKS,BHZ,0,certified
972,972_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MLJI,BHN,0,certified
972,972_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MLJI,BHE,0,certified
972,972_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MLJI,BHZ,0,certified
973,973_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MLSI,BHN,0,certified
973,973_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MLSI,BHE,0,certified
973,973_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MLSI,BHZ,0,certified
974,974_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MRSI,BHN,0,certified
974,974_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MRSI,BHE,0,certified
974,974_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,MRSI,BHZ,0,certified
975,975_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,NLAI,BHN,0,certified
975,975_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,NLAI,BHE,0,certified
975,975_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,NLAI,BHZ,0,certified
